"ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
6.864917,170.82779,20464.773,7.074063,365.94135,400.96527,14.003874,51.603004,4.4937468,1.0
5.8089757,157.55223,7965.208,6.680188,262.99576,377.6973,17.40104,69.46111,3.5999331,1.0
8.458797,241.76834,29317.143,5.7832756,313.88556,328.57944,18.296001,84.51099,3.8274314,1.0
6.987335,224.03442,13505.033,5.87118,NULL,479.8255,15.921412,73.06422,3.8702927,1.0
7.288737,233.97781,31617.076,8.533888,331.83817,490.0471,12.225342,31.802025,3.5313847,1.0
8.11635,224.7635,16514.607,5.290691,NULL,416.59665,12.063501,91.856155,2.5260162,1.0
7.463916,215.47906,27150.395,7.782915,382.95874,403.7035,14.777092,56.95694,5.075844,1.0
7.512361,224.47165,17895.557,8.635031,NULL,472.34213,13.848389,74.58298,3.5158026,1.0
6.4151087,192.42796,19310.062,6.8453007,NULL,529.7303,16.021439,62.533558,6.073006,1.0
7.0599403,178.80537,39484.64,8.591113,281.3862,520.2729,10.795482,75.84754,2.9499388,1.0
NULL,179.75671,25703.154,7.28731,NULL,311.09308,10.238271,42.075314,1.6597993,1.0
7.425102,204.48628,18608.941,7.4344926,318.1833,338.93527,16.244755,94.60531,2.5587728,1.0
6.7426224,209.21735,15488.957,7.4523616,351.05225,408.85358,13.921282,70.20524,4.9646726,1.0
7.6829233,217.78893,31150.514,8.0216675,NULL,594.7026,12.194232,77.16979,3.542731,1.0
7.0416656,178.28575,25419.77,6.772751,316.43387,388.33926,11.5570965,73.25622,3.0997462,1.0
7.1852765,212.48317,25645.066,8.142513,352.86917,435.283,8.930243,75.60098,2.959154,1.0
6.5972924,191.78745,25039.355,7.2945776,395.73953,501.53265,14.695391,80.05003,4.3183055,1.0
6.908853,184.94423,16965.314,6.404354,351.34534,434.35022,11.812942,77.37136,4.693949,1.0
NULL,169.77548,37273.43,8.02783,240.89763,454.54376,18.621698,63.519516,3.5737412,1.0
NULL,165.89297,11566.876,8.326155,NULL,369.28976,7.4018683,66.68695,3.6030896,1.0
6.2819037,160.30669,17095.27,6.730577,305.094,424.4462,14.374967,41.27983,4.45773,1.0
7.036752,210.36911,13812.41,8.378283,342.49835,489.54504,14.823903,69.19336,3.2853718,1.0
7.3629127,180.8678,20430.906,6.6647863,NULL,437.38953,9.675167,69.03511,3.24944,1.0
7.369087,198.20409,28232.018,8.899712,289.5997,424.45425,18.156754,31.599403,2.7151866,1.0
7.70811,188.99785,15456.22,5.047916,322.7546,523.0527,16.090193,57.285763,4.896626,1.0
6.5041127,171.72255,20852.764,7.70499,282.10556,359.46094,13.475273,83.62226,5.396623,1.0
8.185924,240.97911,23641.473,6.611449,318.689,410.15823,13.109911,56.913982,3.566945,1.0
6.149185,150.5636,20596.39,6.906911,NULL,431.65128,12.82938,64.394905,4.2756147,1.0
7.080446,196.65895,36966.85,8.986784,294.31573,530.0529,13.822058,85.77722,2.664946,1.0
6.6284275,215.24553,18059.33,6.9317865,NULL,374.45505,11.621075,77.94082,3.4052787,1.0
4.7046986,160.21182,5128.4575,8.283069,357.73108,344.69373,14.219532,34.288414,4.109925,1.0
7.976901,234.77937,15360.835,5.736027,377.17813,613.63354,14.191274,48.915882,4.7536077,1.0
6.8096447,179.71953,35001.145,8.681983,NULL,360.9328,13.633349,72.71792,3.1838036,1.0
NULL,177.68535,20325.701,5.84957,353.62677,279.66492,13.964321,44.542984,4.0322676,1.0
6.9676967,177.0559,22886.965,6.430935,315.2829,507.79007,15.288038,35.7676,4.8196373,1.0
6.4445553,166.63518,24855.83,9.492361,287.41238,479.4794,10.697067,65.65533,3.5519054,1.0
6.2777424,149.56328,15751.449,8.257751,317.50143,605.3984,15.218378,82.70347,5.255012,1.0
NULL,166.92297,21190.154,6.5899806,285.89938,410.6883,15.290614,75.59522,2.505464,1.0
9.014357,225.36752,49009.926,6.002653,296.6309,445.7688,16.254112,83.89113,4.5494194,1.0
7.781664,216.78288,35055.617,7.7842035,306.64334,447.1671,10.609545,36.872086,4.8229675,1.0
6.08436,155.27142,27310.06,7.817129,NULL,436.98892,12.657513,NULL,4.298111,1.0
7.154736,198.14732,32680.979,8.972661,283.1085,531.60266,19.806288,81.92683,4.629956,1.0
6.7488117,166.39091,22475.094,8.895422,317.62033,527.45966,12.81927,55.536263,3.3125129,1.0
8.12827,231.16754,19954.576,5.1388383,349.06735,386.07114,15.018085,63.34097,4.678742,1.0
NULL,205.2352,22613.297,6.48581,266.63937,313.00964,11.623605,28.400877,3.9784956,1.0
6.3356833,164.07037,26594.352,7.381256,338.42947,607.1026,14.92915,113.04889,4.578861,1.0
5.940476,175.63773,17177.07,10.410835,307.99762,402.8873,15.152004,74.35442,3.9979696,1.0
7.6148777,246.03085,33347.973,8.222533,345.8088,445.76685,10.763691,98.36865,2.9907808,1.0
6.7182493,197.6175,21043.627,6.6306744,337.03876,641.5258,15.554505,63.684353,4.4889045,1.0
6.8663564,185.63148,13979.382,7.0434246,375.43402,462.53513,17.194992,74.55779,4.3461537,1.0
NULL,142.27742,21208.62,9.502686,NULL,429.69016,16.292717,58.962902,2.6015177,1.0
7.5538445,212.26443,14319.401,5.7930117,362.85266,450.53592,18.176483,NULL,4.3745637,1.0
7.366672,234.20064,15547.187,7.8514004,364.10568,393.2539,15.161577,64.73231,3.3944502,1.0
6.5677595,187.66638,20156.578,7.2985106,NULL,390.42688,12.353896,85.21437,3.824428,1.0
6.33364,185.43634,18506.29,6.572682,356.97104,366.8131,16.439629,76.76438,3.9820023,1.0
5.892413,139.36226,11006.049,5.3119903,339.3279,446.4944,10.567071,89.69289,3.311813,1.0
7.9180393,197.35759,22899.062,8.283956,295.35107,358.09738,12.957785,71.69435,3.3861098,1.0
6.549125,194.27686,7412.798,5.8369803,354.8212,361.03723,11.672191,57.31698,4.4210587,1.0
6.804796,223.9957,17196.055,7.1126223,374.30914,344.71832,15.457383,60.151344,4.8473125,1.0
NULL,203.0543,20106.107,8.682329,351.3357,346.03055,11.556302,62.951527,4.7042737,1.0
7.176171,206.2949,25794.95,7.794727,321.2841,485.25443,15.574877,49.15196,4.7429667,1.0
7.085096,206.67668,21823.094,5.8899455,NULL,387.6181,17.6799,55.023285,3.9328394,1.0
7.2017026,147.71109,37308.996,5.677451,279.16446,395.97684,13.326125,63.626892,3.8832502,1.0
7.776044,215.5338,38895.355,7.7646685,342.2625,349.4311,6.124625,65.83299,5.4259458,1.0
NULL,209.75195,20214.217,6.045078,323.7884,539.4647,20.27899,72.73521,4.2584887,1.0
7.0465484,128.48251,30569.81,4.4491224,281.7247,348.2646,15.142006,58.157303,2.8692262,1.0
NULL,199.84587,12635.368,7.8863835,332.61514,293.83426,13.217536,54.549618,4.4805746,1.0
7.73288,189.50981,47022.746,8.226725,287.08707,567.7223,14.980054,71.20621,3.5107281,1.0
6.2668,187.82962,27577.213,9.141597,322.91785,277.0508,13.290252,59.454323,3.6528447,1.0
6.630252,160.92038,22557.78,5.305394,338.63083,416.89807,15.793101,53.27603,5.1812024,1.0
6.775631,154.37254,15525.394,6.0841327,343.03217,597.97925,17.118544,56.124023,3.0175443,1.0
NULL,204.73729,25680.717,7.9801927,318.67728,311.63556,20.376839,69.02053,4.323785,1.0
8.164992,278.34036,29045.262,7.992914,334.55197,384.78317,17.406626,64.21077,4.1624956,1.0
7.773758,251.46284,21688.617,6.19491,395.08826,355.8317,14.324553,67.58431,4.0409746,1.0
7.295141,182.40665,13706.187,5.887885,300.60825,424.65018,18.06347,73.83691,5.056104,1.0
NULL,129.8833,8906.976,6.827901,327.5518,525.22473,17.657412,32.18538,3.842114,1.0
7.6575418,230.82,35056.23,7.656807,364.13013,305.6294,18.481396,72.20508,4.7925277,1.0
7.6647935,223.57848,20259.727,7.385414,351.16132,510.0469,14.205221,73.19247,5.481691,1.0
NULL,209.86609,20116.91,6.9410615,370.3837,338.95718,11.342562,51.159668,3.6195457,1.0
7.800421,210.6703,19873.3,7.2846756,NULL,448.59564,7.024747,55.8035,3.3459103,1.0
7.264069,216.62239,19412.113,6.932458,NULL,301.95355,19.21099,67.712585,3.960282,1.0
7.544306,211.05115,34359.402,8.166793,365.81232,447.52066,18.553478,60.162746,3.7140965,1.0
7.749774,229.48976,21995.068,7.7489214,320.44067,398.54477,18.202915,41.064247,4.3171864,1.0
7.4420233,194.76387,34565.703,8.493347,294.8362,350.0851,18.962013,79.95832,2.8946512,1.0
6.5592527,164.63593,30660.209,8.85227,272.52426,533.58386,10.958305,83.66233,4.216315,1.0
7.0350366,220.50189,19746.494,7.059383,371.91263,536.1839,15.303433,67.90176,4.557029,1.0
7.880686,226.00385,19486.883,6.208574,356.33807,472.36908,11.995239,55.029167,3.5799837,1.0
7.4983726,236.7144,21736.373,6.5885663,407.31207,299.19424,20.737663,68.31435,4.242242,1.0
NULL,200.96992,12700.488,7.7137833,395.09036,464.0249,15.089339,63.624565,3.7561004,1.0
6.538207,214.99286,12330.406,7.3000917,389.81705,465.35266,22.089401,24.532774,3.4262664,1.0
6.373288,180.95891,17502.879,6.4716396,367.7325,411.5813,11.598645,NULL,4.538109,1.0
5.756476,171.9718,8086.826,7.304628,330.1338,442.75876,11.364751,95.89849,4.0020814,1.0
6.918062,188.91287,14052.446,6.1921926,NULL,338.32083,17.860102,66.73703,3.5662985,1.0
8.813504,236.39282,40684.39,6.6087747,303.52982,278.35513,14.576057,72.872696,4.24246,1.0
7.3616,231.79318,29169.72,7.9299045,375.0972,389.27264,13.853116,39.532787,3.7515886,1.0
9.175586,281.59424,47852.89,8.3302765,314.78375,422.31824,9.969136,64.07055,2.9596846,1.0
NULL,192.74228,32349.102,8.750629,272.08505,581.9812,13.583036,64.43604,3.9525945,1.0
6.550877,145.80627,25070.008,5.7163787,285.21893,369.6131,8.654765,NULL,4.824826,1.0
6.5108557,223.86063,15147.172,7.6675334,389.39114,437.05136,12.085026,52.339077,4.2256083,1.0
7.34703,199.61372,19073.26,5.7668324,336.99432,413.21423,12.482482,56.794083,4.2978806,1.0
8.111953,217.26648,38184.47,7.254122,311.91022,281.0692,13.027921,78.58209,4.4307504,1.0
NULL,237.08395,35434.28,7.6176486,381.33752,365.0325,13.453872,33.43987,3.8259368,1.0
5.9850125,151.36096,20155.434,7.7232924,275.07974,478.33237,18.016266,99.06123,3.7640996,1.0
NULL,212.70534,25626.48,8.590184,338.66354,330.2534,11.052838,64.472,4.2192254,1.0
NULL,161.03897,25583.492,6.796914,NULL,467.4799,14.105554,52.331463,4.5141745,1.0
6.4337225,177.25252,20321.229,6.378918,373.05176,375.02823,11.684648,61.62982,3.64149,1.0
6.7700953,201.65085,25887.63,9.367533,327.61945,519.3804,17.7203,90.06485,5.203461,1.0
7.9279695,224.72105,27402.02,6.875299,343.28632,315.91342,14.13712,32.438526,4.8472624,1.0
7.338826,229.9787,12603.4,5.975488,351.31882,370.86063,19.389338,79.97165,4.017061,1.0
7.078361,198.41245,16648.6,6.931096,348.54797,472.276,17.249617,59.630894,3.2634647,1.0
6.7516685,176.79315,32040.506,7.931913,NULL,467.14838,11.214908,47.532394,3.7351735,1.0
7.7441254,203.39622,21403.002,7.6232414,333.2109,424.32874,16.94981,48.416725,3.61226,1.0
7.560392,223.23225,14739.068,6.731611,372.0289,481.34177,8.900409,62.13428,4.257805,1.0
7.8306074,213.24925,18821.389,6.475113,316.57242,405.27875,16.872395,55.90577,3.551568,1.0
6.746935,154.33217,25137.428,8.495904,274.8841,330.0837,15.983632,69.94325,3.4855359,1.0
6.5422816,146.05539,35965.746,8.578678,NULL,474.00772,21.366386,54.127342,3.7940555,1.0
8.549692,236.86151,17828.295,4.7522674,341.03635,423.11008,15.313243,80.931305,3.0390189,1.0
7.4998446,231.53886,22452.635,7.8210073,NULL,380.99908,14.338248,NULL,4.6638694,1.0
5.763773,183.07362,22025.697,8.952896,NULL,376.5814,10.547399,63.299755,3.2532,1.0
7.276863,165.79796,30396.904,7.8356385,281.89688,475.64606,12.326183,83.39989,6.083772,1.0
7.493291,216.38188,9465.324,4.947531,341.46063,501.34534,11.247507,52.951363,3.7487469,1.0
6.116024,158.7289,22481.027,8.467065,NULL,458.99295,15.495284,NULL,3.9843087,1.0
5.2268953,127.11755,7907.3306,6.7619286,335.46185,475.33237,12.72501,79.42001,5.138056,1.0
NULL,255.9536,15097.024,8.482421,361.9714,471.47742,14.570931,40.2873,3.2279408,1.0
6.42064,180.293,26034.527,9.710619,308.9579,473.06482,17.724396,57.596634,3.1399403,1.0
7.6690125,205.59564,11579.441,4.263279,356.1365,407.72162,10.829045,83.243805,4.589513,1.0
7.1280622,191.40082,25227.545,6.6078444,319.25085,419.305,12.865366,78.46849,4.5105953,1.0
NULL,108.916626,14476.336,5.398162,281.19827,512.2323,15.013793,86.671455,3.895572,1.0
6.6153502,179.24066,26392.863,9.30916,NULL,496.36356,12.786595,78.26237,4.453443,1.0
6.504876,159.18214,13403.086,6.9582844,296.0769,359.97443,15.63685,63.514313,3.7484434,1.0
7.459124,195.02872,33173.5,7.551374,NULL,534.167,17.334051,38.36807,3.5447514,1.0
NULL,221.67314,32269.506,8.765238,303.96173,357.35858,12.81974,51.374237,4.8048286,1.0
7.096047,221.50824,17240.021,9.181473,322.61688,442.5436,16.5762,78.12209,4.7856374,1.0
6.9894423,197.68584,12150.722,7.984166,341.10013,303.5968,14.330886,70.856865,3.8530476,0.0
NULL,184.7414,32328.715,8.396587,292.93823,617.1448,8.348506,51.457073,5.4931808,0.0
8.297726,222.43633,20320.11,7.3218584,297.13867,374.11954,15.779233,93.44633,4.1661053,0.0
3.846454,211.7572,14686.283,7.557873,326.91214,371.26938,21.76517,35.78153,3.1434307,0.0
NULL,174.91772,28990.787,4.6604114,417.34027,468.843,10.018238,53.347046,3.669057,0.0
9.380007,166.26976,32471.457,7.3425345,NULL,498.31305,12.779885,56.793316,4.5662537,0.0
8.998375,169.22833,21790.012,7.923357,NULL,436.9215,18.222195,73.21787,4.516933,0.0
5.6903872,241.21573,14083.83,5.738962,293.46515,498.283,24.755392,70.728905,2.988621,0.0
7.3015633,177.66289,23441.268,9.1070175,326.29062,478.46704,14.003396,55.183346,2.774961,0.0
7.031684,201.0021,24510.508,5.8182735,401.26883,371.6164,12.846819,89.19244,4.422183,0.0
4.348675,197.27637,9848.035,10.810938,NULL,295.7495,19.958237,81.746414,4.36095,0.0
5.294195,234.2714,26811.203,3.6113582,369.60846,570.97504,12.775773,44.675682,3.522454,0.0
7.257931,187.76562,24354.336,7.196254,NULL,346.29178,10.892953,61.561165,4.2669225,0.0
9.250492,184.44202,22749.178,7.401663,375.00833,436.49377,15.402961,44.78897,3.996339,0.0
9.680475,199.53166,32916.332,6.1278043,NULL,461.30008,16.109678,76.54384,2.79584,0.0
NULL,184.99373,19764.627,7.5050917,NULL,293.478,12.934159,NULL,3.0179849,0.0
6.7412457,196.83301,23565.732,7.594584,315.57462,500.14288,11.663074,31.778484,3.5009706,0.0
6.8117023,261.38956,15149.49,7.056107,NULL,397.7871,11.993516,66.25765,3.2750084,0.0
6.966943,222.89026,25441.057,7.3837833,NULL,647.3499,17.391283,38.732647,4.356931,0.0
7.4460893,179.14684,17763.31,9.876515,328.459,364.1342,12.9824915,49.05124,2.9486575,0.0
6.2106476,192.21674,19330.035,8.792886,NULL,401.38327,18.225492,61.274216,3.2121239,0.0
7.341547,187.67241,21273.457,7.7840033,NULL,332.0843,16.842335,55.01915,4.025644,0.0
7.0513964,187.41888,15423.388,8.871524,341.56268,561.7908,14.280606,NULL,3.172091,0.0
6.642614,226.52783,13730.259,9.060767,257.45947,275.07172,12.77923,NULL,3.807721,0.0
10.146291,242.15173,24649.674,4.8033724,347.06973,348.48404,17.6148,73.00155,4.4815526,0.0
14.0,235.67746,24008.992,5.635029,381.09772,460.74527,13.452538,72.85947,3.1709938,0.0
8.469538,128.62009,15273.049,10.725524,NULL,553.34625,16.930868,69.73669,4.1495533,0.0
6.043212,151.14832,24207.082,8.414072,NULL,410.9093,10.085051,107.58597,4.1967263,0.0
5.841119,194.6169,17721.959,5.646297,410.35867,622.96356,17.629541,93.070694,4.2375603,0.0
8.114665,236.49327,26631.213,6.266782,275.09088,496.98978,18.588533,58.313347,2.6545944,0.0
5.585117,143.50542,22234.697,9.252852,368.38745,437.12466,11.575215,52.424377,4.148343,0.0
5.9039936,196.27472,19399.223,7.6418943,328.2693,324.0457,18.505373,77.1578,3.8200212,0.0
10.284126,249.3242,23259.012,3.331266,284.4059,468.86627,5.1884665,67.62262,2.8446326,0.0
9.578227,205.74875,33080.59,5.6598477,356.6983,333.06992,16.98496,68.90609,3.4192388,0.0
7.094831,139.90686,18975.643,7.5719514,423.04596,528.26654,18.556177,68.64858,3.6284597,0.0
NULL,210.7447,12229.299,6.950981,387.38882,422.02707,14.680843,77.32233,2.5167692,0.0
9.68726,190.16287,18752.576,7.0730066,NULL,461.07022,9.1068735,64.22825,3.0858355,0.0
6.5274405,181.073,22444.082,10.474977,271.8628,351.06378,11.996366,NULL,3.5671806,0.0
NULL,193.62949,18753.21,8.685012,327.34064,478.1027,13.172901,52.673958,2.3734376,0.0
7.7447724,208.92033,27648.16,5.6225724,332.8238,397.05746,12.486192,73.184555,5.016321,0.0
8.289225,191.85881,22526.28,7.9791546,NULL,292.8608,18.00368,72.575584,4.2910013,0.0
7.2492576,223.70354,24311.906,7.392517,275.6225,306.78223,9.697257,77.199646,4.3614864,0.0
7.7440987,219.65872,30809.705,6.790681,NULL,405.03226,12.758777,70.371826,5.1041884,0.0
NULL,214.21606,19026.672,7.634724,NULL,421.1403,16.825739,74.62943,3.9868824,0.0
6.8902745,185.74414,12218.096,8.022936,350.65787,394.44058,17.064898,86.63182,4.100697,0.0
6.047381,230.58629,20278.383,9.360799,305.77658,333.53076,12.593848,55.301834,2.2167296,0.0
11.568768,192.92445,39234.47,8.860763,235.99547,463.4351,19.628178,81.49653,3.7612884,0.0
10.164839,194.3028,28915.643,7.3016887,316.5252,279.16544,18.452309,63.062458,2.9376862,0.0
8.722311,145.24661,20256.354,10.6519985,NULL,612.328,13.05334,94.826706,3.0092893,0.0
3.7177038,183.34943,14841.242,9.53497,NULL,293.9176,12.942291,112.06103,3.7802587,0.0
4.894278,184.55272,10922.542,7.461703,352.83023,338.68106,21.624718,91.007935,3.594991,0.0
6.071183,138.22398,14852.53,8.093541,NULL,389.3028,17.023531,100.44094,5.036334,0.0
9.032563,156.26566,24897.557,7.639634,416.53052,342.74603,13.599565,62.50211,3.6261358,0.0
9.913704,160.09825,32129.996,6.109516,405.29556,541.22076,11.546324,46.08191,5.5546665,0.0
NULL,165.74023,19919.324,7.2781515,351.96506,420.12073,17.776052,46.002342,3.4280958,0.0
4.2292247,207.66924,21214.371,6.8445477,304.27512,488.45587,13.489424,65.30757,3.7331395,0.0
9.135452,233.17534,32105.287,6.7496963,NULL,370.9298,16.334776,68.697044,3.6436868,0.0
3.9065676,152.81885,17857.717,7.36306,324.38284,342.40878,7.6371984,75.20135,3.2047958,0.0
7.384049,148.29617,14417.9795,9.084968,347.9621,316.5796,13.493983,58.861504,5.337987,0.0
NULL,180.6806,8692.538,8.671793,396.52875,534.3391,10.299787,87.652016,3.9136019,0.0
8.524297,141.81024,12658.177,11.264386,347.2681,387.08588,12.789958,69.577095,4.3430595,0.0
5.706131,199.11783,25815.61,6.3835454,NULL,483.8241,11.637607,79.473976,4.3263946,0.0
3.7151713,199.08339,15900.797,8.561198,291.10416,371.84714,11.9735775,NULL,2.3533382,0.0
6.519848,183.226,14284.647,8.389078,373.09158,495.41797,11.638474,58.661648,3.2722862,0.0
7.9106407,190.4276,16461.502,5.454476,394.30588,294.17865,17.658651,82.41702,3.8866026,0.0
6.587465,211.16928,28990.297,8.883665,267.2024,504.90875,14.05469,68.97648,4.0968413,0.0
4.3000293,218.31989,17639.857,7.527317,331.83463,424.2094,15.005737,70.050835,4.586448,0.0
8.575939,215.13672,15778.7295,7.532773,316.9595,359.83008,14.944675,79.46399,4.0021286,0.0
8.884934,145.27771,17621.39,8.267974,341.47748,286.89078,15.194724,42.289055,4.7141633,0.0
10.50476,143.7675,31320.246,7.728505,402.95352,491.21603,12.003833,75.64171,4.6813664,0.0
NULL,219.07465,31044.738,6.772327,263.90054,411.47116,16.208927,70.85267,1.9846148,0.0
6.9467177,214.17004,32946.566,5.484258,333.43958,318.88364,12.809957,15.684876,4.934986,0.0
8.107092,213.02927,24531.87,6.237222,322.09705,517.49005,14.352032,59.860287,2.769164,0.0
4.9089,161.2432,13516.911,8.206212,343.3053,535.2245,14.356101,71.444916,4.1964297,0.0
5.098967,197.14264,21682.754,7.755905,292.25143,424.6661,10.92759,51.22096,4.3336673,0.0
6.093092,208.90802,21456.604,9.600683,263.4535,459.01556,19.296764,31.007235,4.5235577,0.0
10.033934,213.64742,25433.232,5.2029376,319.01007,362.26215,13.994461,68.02077,2.9015355,0.0
8.978998,213.09177,19030.717,5.2915163,316.94034,473.1504,15.891079,66.087036,4.6563168,0.0
5.5147476,228.73592,35343.63,4.346608,NULL,526.11237,14.930982,46.780506,2.7981584,0.0
NULL,200.83989,20743.348,6.905988,264.64352,450.36172,10.209152,70.495605,3.808913,0.0
6.731278,229.12889,15058.139,5.1193075,315.8801,443.95844,13.782579,76.27384,4.190484,0.0
7.1919622,228.40994,15395.469,7.3986025,334.77762,294.9156,13.932293,50.748363,4.102719,0.0
NULL,190.3826,30524.094,6.375449,387.6686,382.05676,19.195322,73.65781,4.9383893,0.0
7.1277113,173.69011,19309.57,6.5333924,372.53723,295.38583,7.2733994,88.790924,3.396185,0.0
5.632041,203.73048,19345.922,8.047798,265.3471,708.2264,15.752253,69.19592,3.5119848,0.0
NULL,184.02003,13361.226,9.2586565,335.09,467.44415,19.581926,80.084236,4.4110575,0.0
7.955026,244.3959,32405.414,3.3180451,307.64355,433.9118,16.254484,67.68077,3.9559166,0.0
7.7750497,195.17874,22329.74,6.1051297,416.9492,371.61588,10.964183,NULL,4.699483,0.0
5.16834,206.26976,17914.34,11.240001,NULL,357.69696,4.9028883,72.0847,3.8411627,0.0
7.667521,163.34583,25035.271,8.258578,329.59708,431.86777,16.0785,89.09365,4.6181645,0.0
7.272362,229.08714,16404.76,7.5897536,272.27692,518.6095,17.878956,67.104416,3.9965813,0.0
3.6919327,202.51207,9439.784,10.343626,313.1389,543.68585,15.436185,65.2051,3.846607,0.0
